address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon,is_correct,distr
Свердловская область;Екатеринбург;район Ленинский;ул. Народной воли;д.25,район Ленинский,ул. Народной воли,д.25,"56.824198,60.593908",87.0,7750000,89080,56.824198,60.593908,1,Центр
Свердловская область;Екатеринбург;район Ленинский;ул. Вайнера;д.60,район Ленинский,ул. Вайнера,д.60,"56.828365,60.596801",120.0,11900000,99166,56.82836500000001,60.596801,1,Центр
Свердловская область;Екатеринбург;пос. Полеводство;район Чкаловский;Комсомольская ул.;д.3,район Чкаловский,Комсомольская ул.,д.3,"56.707392,60.558245",45.0,1880000,41777,56.70739200000001,60.55824499999999,1,Полеводство пос.
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Расточная;д.43к1,Старая Сортировка мкр,ул. Расточная,д.43к1,"56.882953,60.519564",40.9,2199999,53789,56.882953,60.519564,1,Старая Сортировка
Свердловская область;Екатеринбург;район Чкаловский;Селькоровская ул.;д.68,район Чкаловский,Селькоровская ул.,д.68,"56.758960,60.610608",45.0,2380000,52888,56.75896,60.610608,1,Вторчермет
Свердловская область;Екатеринбург;район Октябрьский;Латвийская ул.;д.3,район Октябрьский,Латвийская ул.,д.3,"56.786878,60.781485",47.9,2390000,49895,56.786878,60.781485,1,Компрессорный
Свердловская область;Екатеринбург;район Железнодорожный;Билимбаевская ул.;д.41,район Железнодорожный,Билимбаевская ул.,д.41,"56.885471,60.504643",43.2,2440000,56481,56.885471,60.50464300000001,1,Старая Сортировка
Свердловская область;Екатеринбург;район Кировский;Пионерский мкр;ул. Камчатская;д.47,Пионерский мкр,ул. Камчатская,д.47,"56.870376,60.655389",41.0,2595000,63292,56.870376,60.655389,1,Пионерский
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Хмелева;д.4,район Орджоникидзевский,ул. Хмелева,д.4,"56.886966,60.584117",40.0,2570000,64250,56.886966,60.584117000000006,1,Уралмаш
Свердловская область;Екатеринбург;район Октябрьский;Лечебный мкр;ул. Курганская;д.4,Лечебный мкр,ул. Курганская,д.4,"56.805964,60.719241",48.0,2590000,53958,56.805964,60.719241,1,Лечебный
Свердловская область;Екатеринбург;район Орджоникидзевский;ул. Народного Фронта;д.85к2,район Орджоникидзевский,ул. Народного Фронта,д.85к2,"56.910635,60.586596",43.1,2550000,59164,56.910635,60.58659599999999,1,Уралмаш
Свердловская область;Екатеринбург;район Чкаловский;Вторчермет мкр;ул. Палисадная;д.12,Вторчермет мкр,ул. Палисадная,д.12,"56.773494,60.593127",42.7,2600000,60889,56.77349399999999,60.593127,1,Вторчермет
Свердловская область;Екатеринбург;район Железнодорожный;Новая Сортировка мкр;ул. Пехотинцев;д.12,Новая Сортировка мкр,ул. Пехотинцев,д.12,"56.867223,60.556691",42.6,2650000,62206,56.867223,60.556691,1,Новая Сортировка
Свердловская область;Екатеринбург;район Октябрьский;Компрессорный мкр;ул. Яскина,район Октябрьский,Латвийская ул., 59,"56.796737,60.760116",51.8,2693000,51998,56.796737,60.760116,1,Компрессорный
Свердловская область;Екатеринбург;район Чкаловский;ул. Прониной;д.121,район Чкаловский,ул. Прониной,д.121,"56.772788,60.663932",80.7,4000000,49566,56.772788,60.663932,1,Уктус
Свердловская область;Екатеринбург;район Железнодорожный;Старая Сортировка мкр;ул. Маневровая;д.25,Старая Сортировка мкр,ул. Маневровая,д.25,"56.876741,60.519860",103.9,4000000,38498,56.876741,60.51986,1,Старая Сортировка
Свердловская область;Екатеринбург;район Кировский;ул. Блюхера;д.55,район Кировский,ул. Блюхера,д.55,"56.856136,60.645992",64.0,4000000,62500,56.856136,60.64599200000001,1,Пионерский
Свердловская область;Екатеринбург;район Верх-Исетский;ул. Токарей;д.56к2,район Верх-Исетский,ул. Токарей,д.56к2,"56.828724,60.558299",73.0,4099000,56150,56.828724,60.558299,1,ВИЗ
Свердловская область;Екатеринбург;район Октябрьский;Кольцово мкр;ул. Бахчиванджи;д.12,Кольцово мкр,ул. Бахчиванджи,д.12,"56.760406,60.818487",89.0,4050000,45505,56.760406,60.818487,1,Кольцово
