address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon,is_correct,distr
Санкт-Петербург;район Центральный;Суворовский просп.;д.42,район Центральный,Суворовский просп.,д.42,"59.941682,30.380394",120.0,10500000,87500,59.94168199999999,30.380394,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Московский;Московский просп.;д.134,район Московский,Московский просп.,д.134,"59.887706,30.320342",129.2,10500000,81269,59.88770600000001,30.320342,1,"МО №44 ""Московская застава"""
Санкт-Петербург;район Адмиралтейский;Канонерская ул.;д.19-21,район Адмиралтейский,Канонерская ул.,д.19-21,"59.919734,30.289449",134.3,10500000,78183,59.919734,30.289449,1,"МО №1 ""Коломна"""
Санкт-Петербург;Сестрорецк;район Курортный;ул. Николая Соколова;д.31,район Курортный,ул. Николая Соколова,д.31,"60.052295,30.006282",194.5,10500000,53984,60.052295,30.006282,1,"МО ""г. Сестрорецк"""
Санкт-Петербург;Сестрорецк;район Курортный;ул. Всеволода Боброва;д.33,район Курортный,ул. Всеволода Боброва,д.33,"60.052322,30.002419",197.0,10599000,53802,60.052322,30.002419,1,"МО ""г. Сестрорецк"""
Санкт-Петербург;Сестрорецк;район Курортный;ул. Всеволода Боброва;д.33,район Курортный,ул. Всеволода Боброва,д.33,"60.052322,30.002419",197.0,10599000,53802,60.052322,30.002419,1,"МО ""г. Сестрорецк"""
Санкт-Петербург;район Центральный;Кирочная ул.;д.49,район Центральный,Кирочная ул.,д.49,"59.942286,30.379523",116.5,10600000,90987,59.942286,30.379523,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Василеостровский;11-я Васильевского острова линия;д.60,район Василеостровский,11-я Васильевского острова линия,д.60,"59.944927,30.269326",145.0,10700000,73793,59.944927,30.269326,1,"МО №8 ""Васильевский"""
Санкт-Петербург;район Адмиралтейский;Лермонтовский просп.;д.8/10а,район Адмиралтейский,Лермонтовский просп.,д.8/10а,"59.923441,30.292224",120.5,10740000,89128,59.923441,30.292224,1,"МО №1 ""Коломна"""
Санкт-Петербург;район Василеостровский;просп. Средний Васильевского острова;д.70,район Василеостровский,просп. Средний Васильевского острова,д.70,"59.938815,30.264493",104.8,10680000,101908,59.93881500000001,30.264493,1,МО №7
Санкт-Петербург;район Центральный;Дегтярная ул.;д.18/32,район Центральный,Дегтярная ул.,д.18/32,"59.933744,30.373288",126.0,10680000,84761,59.933744,30.373288,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Центральный;Лиговский просп.;д.65,район Центральный,Лиговский просп.,д.65,"59.927175,30.357891",108.0,10700000,99074,59.927175,30.357891,1,"МО №82 ""Владимирский"""
Санкт-Петербург;район Петроградский;Большая Посадская ул.;д.10,район Петроградский,Большая Посадская ул.,д.10,"59.958633,30.322596",97.4,10700000,109856,59.958633,30.322596,1,"МО №60 ""Посадский"""
Санкт-Петербург;район Красногвардейский;просп. Энтузиастов;д.44,район Красногвардейский,просп. Энтузиастов,д.44,"59.951502,30.488551",130.0,10700000,82307,59.95150200000001,30.488551,1,"МО №36 ""Ржевка"""
Санкт-Петербург;Петергоф;район Петродворцовый;ул. Бородачева;д.8,район Петродворцовый,ул. Бородачева,д.8,"59.874752,29.914106",104.0,10700000,102884,59.874752,29.914106,1,unknown
Санкт-Петербург;район Адмиралтейский;Лермонтовский просп.;д.8А,район Адмиралтейский,Лермонтовский просп.,д.8А,"59.923126,30.292458",120.5,10740000,89128,59.923126,30.292458,1,"МО №1 ""Коломна"""
Санкт-Петербург;район Василеостровский;8-я Васильевского острова линия;д.63,район Василеостровский,8-я Васильевского острова линия,д.63,"59.945414,30.274150",130.6,10890000,83384,59.945414,30.27415,1,"МО №8 ""Васильевский"""
Санкт-Петербург;район Центральный;Дегтярная ул.;д.18/32,район Центральный,Дегтярная ул.,д.18/32,"59.933744,30.373288",126.0,10790000,85634,59.933744,30.373288,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Центральный;Мытнинская ул.;д.5/2,район Центральный,Мытнинская ул.,д.5/2,"59.932712,30.376864",149.5,10900000,72909,59.932712,30.376864,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Петроградский;ул. Воскова;д.15-17,район Петроградский,ул. Воскова,д.15-17,"59.957953,30.307568",125.0,10900000,87200,59.957953,30.307568,1,"МО №59 ""Кронверкское"""
Санкт-Петербург;район Петроградский;ул. Блохина;д.3/1,район Петроградский,ул. Блохина,д.3/1,"59.950848,30.304549",99.5,10990000,110452,59.950848,30.304549,1,"МО №58 ""Введенский"""
Санкт-Петербург;район Адмиралтейский;Дровяной пер.;д.20,район Адмиралтейский,Дровяной пер.,д.20,"59.921123,30.285074",133.0,10950000,82330,59.921123,30.285074,1,"МО №1 ""Коломна"""
Санкт-Петербург;район Центральный;Конная ул.;д.8,район Центральный,Конная ул.,д.8,"59.929096,30.374834",119.4,10990000,92043,59.929096,30.374834000000003,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Василеостровский;5-я Васильевского острова линия;д.36А,район Василеостровский,5-я Васильевского острова линия,д.36А,"59.942696,30.282038",123.6,11000000,88996,59.942696,30.282038,1,МО №7
Санкт-Петербург;район Московский;Кубинская ул.;д.82к1,район Московский,Кубинская ул.,д.82к1,"59.839550,30.301819",36.3,4235168,116671,59.83955,30.301819,1,"МО №46 ""Новоизмайловское"""
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.774664,30.604258",60.8,4237492,69729,59.774664,30.604258,1,"МО ""г. Колпино"""
Санкт-Петербург;район Московский;Пулковское ш.,unknown,Пулковское ш., 71,"59.762097,30.323025",49.2,4200347,85424,59.762097,30.323025,1,"МО №47 ""Пулковский меридиан"""
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,Школьная ул., 12,"59.812649,30.375403",53.5,4204078,78624,59.812649,30.375403,1,"МО №66 ""Чёрная речка"""
Санкт-Петербург;район Красносельский;ул. Пограничника Гарькавого;д.40К1,район Красносельский,ул. Пограничника Гарькавого,д.40К1,"59.830712,30.148009",47.7,4200000,88050,59.830712,30.148009,1,"МО №41 ""Константиновское"""
Санкт-Петербург;район Выборгский;Придорожная аллея;д.31,район Выборгский,Придорожная аллея,д.31,"60.052344,30.375229",44.3,4200000,94808,60.052344,30.375229,1,МО №15
Санкт-Петербург;район Калининский;Брюсовская ул.;д.11,район Калининский,Брюсовская ул.,д.11,"59.988005,30.419004",41.2,4200000,101941,59.988005,30.419004,1,"МО №22 ""Пискарёвка"""
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская,пос. Парголово,ул. Первого Мая, 77А,"60.073929,30.242998",74.4,4223000,56760,60.07392900000001,30.242998,1,"МО ""п. Парголово"""
Санкт-Петербург;район Красногвардейский;Пискаревский просп.,unknown,Пискарёвский пр., 155А,"60.002109,30.451860",51.9,4253340,81952,60.002109,30.45186,1,"МО №32 ""Полюстрово"""
Санкт-Петербург;Красное Село;район Красносельский;ул. Первого Мая,Красное Село,ул. Первого Мая, 3,"59.731612,30.099586",59.5,4284720,72000,59.731612,30.099586,1,"МО ""г. Красное Село"""
Санкт-Петербург;район Приморский;наб. Реки Каменки;д.7к2,район Приморский,наб. Реки Каменки,д.7к2,"60.057087,30.277806",51.4,4298390,83609,60.057087,30.277806,1,"МО №17 ""Шувалово-Озерки"""
Санкт-Петербург;Петергоф;район Петродворцовый;Ропшинское ш.,Петергоф,Парковая ул., 14к3,"59.860187,29.943725",56.2,4267857,75900,59.860187,29.943725,1,"МО ""г. Петергоф"""
Санкт-Петербург;пос. Шушары;район Пушкинский;Славянка тер.;ул. Ростовская,район Пушкинский,Ростовская ул., 26 корпус 1,"59.745376,30.476833",57.9,4279549,73900,59.745376,30.476833000000006,1,"МО ""п. Шушары"""
Санкт-Петербург;район Красногвардейский;Львовская ул.,unknown,Львовская ул., 21,"59.970630,30.419310",50.8,4286736,84417,59.97063000000001,30.41931,1,"МО ""п. Стрельна"""
Санкт-Петербург;пос. Парголово;район Выборгский;ул. Тихоокеанская;д.1к1,район Выборгский,ул. Тихоокеанская,д.1к1,"60.072440,30.244299",71.3,4250000,59607,60.07244,30.244299,1,"МО ""п. Парголово"""
Санкт-Петербург;Пушкин;район Пушкинский;Красносельское ш.;д.15,район Пушкинский,Красносельское ш.,д.15,"59.706086,30.371088",50.5,4250000,84158,59.706086,30.371088,1,"МО ""п. Стрельна"""
Санкт-Петербург;район Невский;Дальневосточный просп.;д.62К1,район Невский,Дальневосточный просп.,д.62К1,"59.881164,30.471366",46.3,4255000,91900,59.881164,30.471366,1,"МО №53 ""Народный"""
Санкт-Петербург;район Красносельский;просп. Ветеранов;д.142,район Красносельский,просп. Ветеранов,д.142,"59.832539,30.166945",63.1,6300000,99841,59.832539,30.166945,1,"МО №40 ""Урицк"""
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,Школьная ул., 59в,"59.812112,30.373222",68.1,6376969,93627,59.812112,30.373222,1,"МО ""п. Шушары"""
Санкт-Петербург;район Василеостровский;бул. Вилькицкий,unknown,бул. Головнина, 10,"59.938681,30.196044",68.8,6395610,93000,59.938681,30.196044,1,"МО №10 ""Морской"""
Санкт-Петербург;район Кировский;Тракторная ул.;д.4а,район Кировский,Тракторная ул.,д.4а,"59.898963,30.278256",55.3,6350000,114828,59.898963,30.278256,1,"МО №29 ""Нарвский"""
Санкт-Петербург;район Выборгский;просп. Тореза;д.40К2,район Выборгский,просп. Тореза,д.40К2,"60.006782,30.351010",55.2,6350000,115036,60.006782,30.35101,1,"МО №13 ""Светлановское"""
Санкт-Петербург;район Красногвардейский;Индустриальный просп.;д.27,район Красногвардейский,Индустриальный просп.,д.27,"59.948834,30.475463",72.9,6350000,87105,59.948834,30.475463,1,"МО №35 ""Пороховые"""
Санкт-Петербург;район Василеостровский;ул. Кораблестроителей;д.39,район Василеостровский,ул. Кораблестроителей,д.39,"59.953813,30.230214",71.5,6350000,88811,59.953813,30.230214,1,"МО №11 ""Остров Декабристов"""
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.17к2,район Выборгский,Заречная ул.,д.17к2,"60.072034,30.319104",71.7,6456600,90000,60.072034,30.319104,1,"МО ""п. Парголово"""
Санкт-Петербург;район Красносельский;Петергофское ш.,unknown,Петергофское ш., 76 корпус 17,"59.842993,30.114456",74.2,6483319,87388,59.84299300000001,30.114456,1,"МО №39 ""Сосновая Поляна"""
Санкт-Петербург;район Красносельский;Петергофское ш.,unknown,Петергофское ш., 76 корпус 17,"59.842993,30.114456",72.1,6439567,89301,59.84299300000001,30.114456,1,"МО №39 ""Сосновая Поляна"""
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.17к2,район Выборгский,Заречная ул.,д.17к2,"60.072034,30.319104",71.7,6456600,90000,60.072034,30.319104,1,"МО ""п. Парголово"""
Санкт-Петербург;Павловск;район Пушкинский;Слуцкая ул.,Павловск,Слуцкая ул., 11а,"59.689099,30.428061",76.8,6455000,84049,59.689099,30.428061,1,"МО ""г. Колпино"""
Санкт-Петербург;район Московский;Кубинская ул.;д.82к1,район Московский,Кубинская ул.,д.82к1,"59.839550,30.301819",58.4,6426200,110037,59.83955,30.301819,1,"МО №46 ""Новоизмайловское"""
Санкт-Петербург;район Красногвардейский;аллея Евгения Шварца;д.4,район Красногвардейский,аллея Евгения Шварца,д.4,"60.033098,30.460146",73.6,6440000,87500,60.033098,30.460146,1,"МО №32 ""Полюстрово"""
Санкт-Петербург;район Василеостровский;бул. Вилькицкий,unknown,бул. Головнина, 10,"59.938681,30.196044",66.6,6459230,97000,59.938681,30.196044,1,"МО №10 ""Морской"""
Санкт-Петербург;Павловск;район Пушкинский;Слуцкая ул.,Павловск,Слуцкая ул., 11а,"59.689099,30.428061",79.1,6455000,81626,59.689099,30.428061,1,"МО ""г. Колпино"""
Санкт-Петербург;район Красногвардейский;аллея Евгения Шварца;д.16,район Красногвардейский,аллея Евгения Шварца,д.16,"60.036928,30.454098",73.6,6440000,87500,60.036928,30.454098,1,"МО №32 ""Полюстрово"""
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",75.9,7198464,94841,60.072812,30.320755,1,"МО ""п. Парголово"""
Санкт-Петербург;район Красногвардейский;ул. Стахановцев;д.6/8,район Красногвардейский,ул. Стахановцев,д.6/8,"59.928663,30.406948",76.3,7200000,94364,59.928663,30.406948,1,"МО №34 ""Малая Охта"""
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",76.2,7262301,95305,60.072812,30.320755,1,"МО ""п. Парголово"""
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",76.1,7253519,95315,60.072812,30.320755,1,"МО ""п. Парголово"""
Санкт-Петербург;район Калининский;просп. Культуры;д.25К3,район Калининский,просп. Культуры,д.25К3,"60.047106,30.381948",71.1,7250000,101969,60.04710600000001,30.381948,1,"МО №23 ""Северный"""
Санкт-Петербург;Пушкин;район Пушкинский;Павловское ш.;д.35,район Пушкинский,Павловское ш.,д.35,"59.704746,30.415437",78.3,7299000,93218,59.70474599999999,30.415437,1,"МО ""г. Пушкин"""
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",75.3,7329504,97337,60.072812,30.320755,1,"МО ""п. Парголово"""
Санкт-Петербург;район Приморский;Школьная ул.;д.120к2,район Приморский,Школьная ул.,д.120к2,"59.991426,30.208636",70.0,7300000,104285,59.991426,30.208636,1,МО №65
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",75.8,7376460,97314,60.072812,30.320755,1,"МО ""п. Парголово"""
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",75.8,7373184,97271,60.072812,30.320755,1,"МО ""п. Парголово"""
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",76.2,7437931,97610,60.072812,30.320755,1,"МО ""п. Парголово"""
Санкт-Петербург;район Фрунзенский;Лиговский просп.;д.232,район Фрунзенский,Лиговский просп.,д.232,"59.905568,30.347627",64.1,7594728,118574,59.905568,30.347627000000006,1,Санкт-Петербург
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",75.8,7597754,100234,60.072812,30.320755,1,"МО ""п. Парголово"""
Санкт-Петербург;район Красногвардейский;Синявинская ул.;д.3,район Красногвардейский,Синявинская ул.,д.3,"59.957525,30.412805",73.0,7599000,104095,59.957525,30.412805,1,"МО №33 ""Большая Охта"""
Санкт-Петербург;район Невский;Шлиссельбургский просп.;д.8К1,район Невский,Шлиссельбургский просп.,д.8К1,"59.841337,30.491911",79.8,7600000,95238,59.841337,30.491911,1,"МО №52 ""Рыбацкое"""
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",80.8,7678944,95036,60.072812,30.320755,1,"МО ""п. Парголово"""
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",81.0,7696416,95017,60.072812,30.320755,1,"МО ""п. Парголово"""
Санкт-Петербург;район Московский;5-й Предпортовый проезд;д.4К1,район Московский,5-й Предпортовый проезд,д.4К1,"59.839741,30.312760",75.9,7700000,101449,59.839741,30.31276,1,"МО №47 ""Пулковский меридиан"""
Санкт-Петербург;район Приморский;просп. Королева;д.59к4,район Приморский,просп. Королева,д.59к4,"60.029112,30.248791",74.2,7800000,105121,60.029112,30.248791,1,"МО №69 ""Юнтолово"""
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",80.7,7871136,97535,60.072812,30.320755,1,"МО ""п. Парголово"""
Санкт-Петербург;район Приморский;Земледельческая ул.,unknown,ул. Земледельческая, д.5,"59.990189,30.327923",69.2,7947613,114800,59.990189,30.327923,1,"МО №66 ""Чёрная речка"""
Санкт-Петербург;район Центральный;1-я Советская ул.;д.12,район Центральный,1-я Советская ул.,д.12,"59.931062,30.365096",87.5,7980000,91200,59.931062,30.365096,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Невский;ул. Невзоровой,unknown,ул. Ольги Берггольц, 36 корпус 3,"59.889956,30.410677",77.0,8029690,104227,59.88995600000001,30.410677000000003,1,"МО №49 ""Невская застава"""
Санкт-Петербург;пос. Парголово;район Выборгский;Заречная ул.;д.10,район Выборгский,Заречная ул.,д.10,"60.072812,30.320755",86.4,8013915,92753,60.072812,30.320755,1,"МО ""п. Парголово"""
Санкт-Петербург;район Красногвардейский;Новочеркасский просп.;д.10,район Красногвардейский,Новочеркасский просп.,д.10,"59.936850,30.408978",65.0,8000000,123076,59.93685,30.408978,1,"МО №34 ""Малая Охта"""
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.,Колпино,ул. Севастьянова, 28,"59.773485,30.604516",52.6,3745599,71154,59.773485,30.604516,1,"МО ""г. Колпино"""
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.773485,30.604516",52.6,3745599,71154,59.773485,30.604516,1,"МО ""г. Колпино"""
Санкт-Петербург;пос. Стрельна;район Петродворцовый;Санкт-Петербургское ш.;д.94,район Петродворцовый,Санкт-Петербургское ш.,д.94,"59.853017,30.028120",43.5,3700000,85057,59.853017,30.02812,1,"МО ""п. Стрельна"""
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.773485,30.604516",54.3,3785642,69730,59.773485,30.604516,1,"МО ""г. Колпино"""
Санкт-Петербург;район Калининский;Брюсовская ул.;д.24,район Калининский,Брюсовская ул.,д.24,"59.987420,30.414108",45.7,3750000,82056,59.98741999999999,30.414108,1,"МО №22 ""Пискарёвка"""
Санкт-Петербург;район Невский;ул. Бабушкина;д.115к3,район Невский,ул. Бабушкина,д.115к3,"59.862781,30.457146",45.3,3790000,83664,59.86278100000001,30.457146,1,"МО №51 ""Обуховский"""
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.773639,30.606257",54.8,3847936,70204,59.773639,30.606257,1,"МО ""г. Колпино"""
Санкт-Петербург;Павловск;район Пушкинский;ул. Мичурина;д.30,район Пушкинский,ул. Мичурина,д.30,"59.678349,30.428786",43.6,3800000,87155,59.678349,30.428786,1,"МО ""г. Павловск"""
Санкт-Петербург;Пушкин;район Пушкинский;Красносельское ш.;д.63,район Пушкинский,Красносельское ш.,д.63,"59.704651,30.359032",51.0,3800000,74509,59.704651,30.359032,1,"МО ""г. Пушкин"""
Санкт-Петербург;пос. Шушары;район Пушкинский;Школьная ул.,пос. Шушары,Школьная ул., 12,"59.812649,30.375403",49.1,3891788,79262,59.812649,30.375403,1,"МО №66 ""Чёрная речка"""
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.773485,30.604516",55.5,3899186,70205,59.773485,30.604516,1,"МО ""г. Колпино"""
Санкт-Петербург;район Калининский;Полюстровский просп.;д.25,район Калининский,Полюстровский просп.,д.25,"59.966570,30.401199",45.5,3850000,84615,59.96657,30.401199,1,"МО №20 ""Финляндский"""
Санкт-Петербург;Петергоф;район Петродворцовый;Ропшинское ш.,Петергоф,Ропшинское шоссе, 3к4,"59.859919,29.945777",49.1,3925600,80000,59.859919,29.945777000000003,1,"МО ""г. Петергоф"""
Санкт-Петербург;Колпино;район Колпинский;Загородная ул.;д.43к3,район Колпинский,Загородная ул.,д.43к3,"59.774707,30.605696",56.6,3948810,69730,59.77470699999999,30.605696,1,"МО ""г. Колпино"""
Санкт-Петербург;район Центральный;наб. Кутузова;д.24,район Центральный,наб. Кутузова,д.24,"59.948658,30.340581",177.5,61125000,344366,59.948658,30.340581,1,"МО №79 ""Литейный"""
Санкт-Петербург;район Петроградский;Вязовая ул.;д.8,район Петроградский,Вязовая ул.,д.8,"59.967691,30.276109",169.7,61300000,361225,59.967691,30.276109,1,"МО №63 ""Чкаловское"""
Санкт-Петербург;район Петроградский;Морской просп.;д.29,район Петроградский,Морской просп.,д.29,"59.971834,30.263559",159.0,65239000,410308,59.971834,30.263559000000004,1,"МО №63 ""Чкаловское"""
Санкт-Петербург;район Петроградский;Песочная наб.;д.18,район Петроградский,Песочная наб.,д.18,"59.972775,30.291326",163.4,70000000,428396,59.972775,30.291326,1,"МО №63 ""Чкаловское"""
Санкт-Петербург;район Центральный;Миллионная ул.;д.32,район Центральный,Миллионная ул.,д.32,"59.941556,30.319363",152.2,75990000,499277,59.94155600000001,30.319363,1,"МО №77 ""Дворцовый"""
Санкт-Петербург;район Адмиралтейский;Адмиралтейская наб.;д.12-14,район Адмиралтейский,Адмиралтейская наб.,д.12-14,"59.937873,30.305843",152.0,76500000,503289,59.937873,30.305843,1,"МО №3 ""Адмиралтейский"""
Санкт-Петербург;Сестрорецк;район Курортный;ул. Всеволода Боброва;д.27,район Курортный,ул. Всеволода Боброва,д.27,"60.053359,30.001754",116.0,76999999,663793,60.05335899999999,30.001754,1,"МО ""г. Сестрорецк"""
Санкт-Петербург;район Петроградский;2-я Березовая аллея;д.34,район Петроградский,2-я Березовая аллея,д.34,"59.977539,30.282244",206.0,99000000,480582,59.977539,30.282244,1,"МО №63 ""Чкаловское"""
Санкт-Петербург;район Петроградский;Санаторная аллея;д.3,район Петроградский,Санаторная аллея,д.3,"59.975508,30.286714",200.9,100450000,500000,59.975508,30.286714,1,"МО №63 ""Чкаловское"""
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939848,30.352916",238.0,113404000,476487,59.939848,30.352916,1,"МО №79 ""Литейный"""
Санкт-Петербург;район Центральный;Орловская ул.;д.1к3,район Центральный,Орловская ул.,д.1к3,"59.952981,30.391964",269.0,120287000,447163,59.95298100000001,30.391964,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Петроградский;Ждановская ул.;д.45,район Петроградский,Ждановская ул.,д.45,"59.963436,30.267733",332.0,122850000,370030,59.963436,30.267733000000003,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Петроградский;Депутатская ул.;д.26,район Петроградский,Депутатская ул.,д.26,"59.974586,30.270306",192.0,130000000,677083,59.974586,30.270306,1,"МО №63 ""Чкаловское"""
Санкт-Петербург;район Петроградский;Ждановская ул.;д.45,район Петроградский,Ждановская ул.,д.45,"59.963436,30.267733",325.0,130000000,400000,59.963436,30.267733000000003,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Петроградский;Вязовая ул.;д.8,район Петроградский,Вязовая ул.,д.8,"59.967691,30.276109",219.6,131000000,596539,59.967691,30.276109,1,"МО №63 ""Чкаловское"""
Санкт-Петербург;район Петроградский;Ждановская ул.;д.45,район Петроградский,Ждановская ул.,д.45,"59.963436,30.267733",330.0,136350000,413181,59.963436,30.267733000000003,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Центральный;наб. Кутузова;д.24,район Центральный,наб. Кутузова,д.24,"59.948658,30.340581",502.0,138056000,275011,59.948658,30.340581,1,"МО №79 ""Литейный"""
Санкт-Петербург;район Петроградский;просп. Динамо;д.12,район Петроградский,просп. Динамо,д.12,"59.968934,30.275004",192.2,150000000,780437,59.968934,30.275004,1,"МО №63 ""Чкаловское"""
Санкт-Петербург;район Петроградский;Ждановская ул.;д.45,район Петроградский,Ждановская ул.,д.45,"59.963436,30.267733",331.0,151200000,456797,59.963436,30.267733000000003,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Центральный;наб. Кутузова;д.24,район Центральный,наб. Кутузова,д.24,"59.948658,30.340581",440.0,159375000,362215,59.948658,30.340581,1,"МО №79 ""Литейный"""
Санкт-Петербург;район Петроградский;Ждановская ул.;д.45,район Петроградский,Ждановская ул.,д.45,"59.963436,30.267733",333.0,202820000,609069,59.963436,30.267733000000003,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Петроградский;Ждановская ул.;д.45,район Петроградский,Ждановская ул.,д.45,"59.963436,30.267733",538.0,410000000,762081,59.963436,30.267733000000003,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Петроградский;Ждановская ул.;д.45,район Петроградский,Ждановская ул.,д.45,"59.963436,30.267733",536.0,536500000,1000932,59.963436,30.267733000000003,1,"МО №62 ""Петровский"""
Санкт-Петербург;район Приморский;1-я Утиная ул.;д.28,район Приморский,1-я Утиная ул.,д.28,"60.033656,30.299384",115.5,14490000,125454,60.03365600000001,30.299384000000003,1,"МО №70 ""Коломяги"""
Санкт-Петербург;район Центральный;ул. Пестеля;д.19,район Центральный,ул. Пестеля,д.19,"59.942593,30.345881",115.4,14990000,129896,59.942593,30.345881,1,"МО №79 ""Литейный"""
Санкт-Петербург;пос. Шушары;район Пушкинский;Пулковское тер.;ул. Переведенская;д.4к2,Пулковское тер.,ул. Переведенская,д.4к2,"59.753174,30.374447",47.2,5333000,112987,59.753174,30.374447,1,"МО ""п. Шушары"""
Санкт-Петербург;район Приморский;Парашютная ул.;д.25к1,район Приморский,Парашютная ул.,д.25к1,"60.019176,30.269650",40.9,5300000,129584,60.019176,30.26965,1,"МО №69 ""Юнтолово"""
Санкт-Петербург;район Красносельский;бул. Балтийский;д.4,район Красносельский,бул. Балтийский,д.4,"59.868984,30.155707",46.8,5300000,113247,59.868984,30.155707,1,"МО №38 ""Южно-Приморский"""
Санкт-Петербург;район Московский;Заозерная ул.,unknown,Заозёрная ул., 1 корпус 7,"59.906183,30.322259",28.3,5400000,190812,59.906183,30.322259000000006,1,"МО №44 ""Московская застава"""
Санкт-Петербург;район Невский;Рыбацкий просп.;д.18к2,район Невский,Рыбацкий просп.,д.18к2,"59.841545,30.503724",43.9,5446170,124200,59.841545,30.503724,1,"МО №52 ""Рыбацкое"""
Санкт-Петербург;район Выборгский;ул. Грибалевой,unknown,Новолитовская ул., 10,"59.981843,30.355617",39.4,5450674,138341,59.98184300000001,30.355617,1,"МО №12 ""Сампсониевское"""
Санкт-Петербург;район Выборгский;ул. Есенина;д.1к2,район Выборгский,ул. Есенина,д.1к2,"60.028227,30.331840",40.0,5490000,137250,60.028227,30.331840000000003,1,"МО №13 ""Светлановское"""
Санкт-Петербург;район Адмиралтейский;ул. Парфеновская,unknown,Московский пр-т., 79А,"59.900134,30.312671",37.8,5559882,147242,59.900134,30.312671,1,"МО №5 ""Измайловское"""
Санкт-Петербург;район Невский;Дальневосточный просп.;д.25к1,район Невский,Дальневосточный просп.,д.25к1,"59.904058,30.453328",43.2,5550000,128621,59.904058,30.453328000000006,1,"МО №55 ""Невский"""
Санкт-Петербург;район Кировский;просп. Народного ополчения;д.10,район Кировский,просп. Народного ополчения,д.10,"59.850952,30.281418",43.0,5500000,127906,59.850952,30.281418,1,"МО №25 ""Княжево"""
Санкт-Петербург;район Василеостровский;ул. Вадима Шефнера;д.10к1,район Василеостровский,ул. Вадима Шефнера,д.10к1,"59.938649,30.205636",40.0,5590000,139750,59.938649,30.205636,1,"МО №10 ""Морской"""
Санкт-Петербург;район Василеостровский;ул. Шкиперский проток;д.20,район Василеостровский,ул. Шкиперский проток,д.20,"59.936544,30.219739",37.1,5500000,148448,59.936544,30.219739,1,"МО №9 ""Гавань"""
