address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon,is_correct
Москва;район Тропарево-Никулино;просп. Вернадского;д.94к1,район Тропарево-Никулино,просп. Вернадского,д.94к1,"55.652659,37.475513",150.0,63000000,420000,55.652659,37.475513,1
Москва;район Раменки;Мосфильмовская ул.;д.70к3,район Раменки,Мосфильмовская ул.,д.70к3,"55.714937,37.506343",180.0,69000000,383333,55.714937,37.506343,1
Москва;район Раменки;Ломоносовский просп.;д.25к1,район Раменки,Ломоносовский просп.,д.25к1,"55.693591,37.532439",140.0,69900000,499285,55.693591000000005,37.532439000000004,1
Москва;район Академический;ул. Дмитрия Ульянова;д.6к1,район Академический,ул. Дмитрия Ульянова,д.6к1,"55.689486,37.561877",159.0,70000000,440251,55.689485999999995,37.561877,1
Москва;район Пресненский;ул. Сергея Макеева;д.9,район Пресненский,ул. Сергея Макеева,д.9,"55.761558,37.549067",158.3,73000000,461149,55.761557999999994,37.549067,1
Москва;район Раменки;Мосфильмовская ул.;д.8,район Раменки,Мосфильмовская ул.,д.8,"55.723237,37.527903",137.0,74000000,540145,55.723237,37.527903,1
Москва;район Раменки;Мосфильмовская ул.;д.70к5,район Раменки,Мосфильмовская ул.,д.70к5,"55.715728,37.508005",190.0,75500000,397368,55.715728000000006,37.508005,1
Москва;район Тверской;Большая Грузинская ул.;д.69,район Тверской,Большая Грузинская ул.,д.69,"55.773975,37.586086",183.0,75000000,409836,55.773975,37.586086,1
Москва;район Раменки;Мосфильмовская ул.;д.8,район Раменки,Мосфильмовская ул.,д.8,"55.723237,37.527903",115.0,76163304,662289,55.723237,37.527903,1
Москва;район Пресненский;2-я Черногрязская ул.;д.6к2,район Пресненский,2-я Черногрязская ул.,д.6к2,"55.762181,37.547531",153.0,79000000,516339,55.762181000000005,37.547531,1
Москва;район Арбат;Филипповский пер.;д.16,район Арбат,Филипповский пер.,д.16,"55.749532,37.598771",169.0,79500000,470414,55.749531999999995,37.598771,1
Москва;район Очаково-Матвеевское;Нежинская ул.;д.1к2,район Очаково-Матвеевское,Нежинская ул.,д.1к2,"55.719313,37.478019",178.6,82500000,461926,55.719313,37.478019,1
Москва;район Замоскворечье;Мытная ул.;д.7с1,район Замоскворечье,Мытная ул.,д.7с1,"55.722142,37.618569",153.0,85460000,558562,55.722142000000005,37.618569,1
Москва;район Хамовники;ул. Ефремова;д.10с1к4/2,район Хамовники,ул. Ефремова,д.10с1к4/2,"55.725590,37.574651",136.0,110000000,808823,55.725590000000004,37.574651,1
Москва;район Пресненский;Тверской бул.;д.16С5,район Пресненский,Тверской бул.,д.16С5,"55.759876,37.602292",160.0,113436720,708979,55.759876,37.602292,1
Москва;район Хамовники;2-я Фрунзенская ул.;д.8,район Хамовники,2-я Фрунзенская ул.,д.8,"55.723699,37.583697",162.2,140000000,863131,55.723698999999996,37.583696999999994,1
Москва;район Замоскворечье;Большая Татарская ул.;д.7,район Замоскворечье,Большая Татарская ул.,д.7,"55.742276,37.634362",159.0,148097940,931433,55.742276000000004,37.634362,1
Москва;район Хамовники;Малая Пироговская ул.;д.8,район Хамовники,Малая Пироговская ул.,д.8,"55.729610,37.570474",190.0,150000000,789473,55.72961,37.570474,1
Москва;район Хамовники;Смоленский бул.;д.24к3,район Хамовники,Смоленский бул.,д.24к3,"55.742853,37.585763",161.7,155660388,962649,55.742853000000004,37.585763,1
Москва;район Мещанский;ул. Советской Армии;д.6,район Мещанский,ул. Советской Армии,д.6,"55.786703,37.617474",154.5,157551000,1019747,55.786703,37.617474,1
Москва;район Арбат;ул. Новый Арбат;д.27,район Арбат,ул. Новый Арбат,д.27,"55.751974,37.578855",173.0,163537938,945306,55.751974,37.578855,1
Москва;район Хамовники;2-я Фрунзенская ул.;д.8,район Хамовники,2-я Фрунзенская ул.,д.8,"55.723699,37.583697",160.1,175000000,1093066,55.723698999999996,37.583696999999994,1
Москва;район Арбат;Большой Афанасьевский пер.;д.28,район Арбат,Большой Афанасьевский пер.,д.28,"55.749603,37.597872",183.7,182759160,994878,55.749603,37.597871999999995,1
Москва;район Хамовники;2-я Фрунзенская ул.;д.8,район Хамовники,2-я Фрунзенская ул.,д.8,"55.723699,37.583697",173.2,185557265,1071346,55.723698999999996,37.583696999999994,1
Москва;район Тверской;1-й Колобовский пер.;д.14,район Тверской,1-й Колобовский пер.,д.14,"55.768593,37.617860",220.0,190000000,863636,55.768593,37.61786,1
Москва;район Хамовники;2-я Фрунзенская ул.;д.8,район Хамовники,2-я Фрунзенская ул.,д.8,"55.723699,37.583697",169.9,200000000,1177163,55.723698999999996,37.583696999999994,1
Москва;район Арбат;Большой Афанасьевский пер.;д.28,район Арбат,Большой Афанасьевский пер.,д.28,"55.749603,37.597872",170.0,207967320,1223337,55.749603,37.597871999999995,1
Москва;район Дорогомилово;Резервный проезд;д.4,район Дорогомилово,Резервный проезд,д.4,"55.740771,37.550944",224.0,212324085,947875,55.740770999999995,37.550944,1
Москва;район Пресненский;Богословский пер.;д.12А,район Пресненский,Богословский пер.,д.12А,"55.763493,37.599319",147.0,237586908,1616237,55.763493000000004,37.599319,1
Москва;район Хамовники;пер. Хилков;д.1,район Хамовники,пер. Хилков,д.1,"55.736458,37.599678",245.9,312581184,1271171,55.736458,37.599678000000004,1
Москва;район Хамовники;Нащокинский пер.;д.7,район Хамовники,Нащокинский пер.,д.7,"55.747201,37.597756",300.0,409632600,1365442,55.747201000000004,37.597756,1
Москва;район Хамовники;Нащокинский пер.;д.7,район Хамовники,Нащокинский пер.,д.7,"55.747201,37.597756",300.0,409632600,1365442,55.747201000000004,37.597756,1
Москва;район Хамовники;Барыковский пер.;д.6,район Хамовники,Барыковский пер.,д.6,"55.741784,37.596633",477.0,504163200,1056945,55.741783999999996,37.596633000000004,1
Москва;район Косино-Ухтомский;Оранжерейная ул.;д.14,район Косино-Ухтомский,Оранжерейная ул.,д.14,"55.718157,37.864061",62.5,8600000,137600,55.718157,37.864061,1
Москва;район Новокосино;Суздальская ул.;д.34К2,район Новокосино,Суздальская ул.,д.34К2,"55.744556,37.868014",84.7,12300000,145218,55.744556,37.868014,1
Москва;район Южное Бутово;Изюмская ул.;д.28К2,район Южное Бутово,Изюмская ул.,д.28К2,"55.549501,37.564904",90.4,12850000,142146,55.549501,37.564904,1
Москва;район Отрадное;Каргопольская ул.;д.12,район Отрадное,Каргопольская ул.,д.12,"55.863020,37.593758",75.9,13000000,171277,55.86302,37.593758,1
Москва;район Северное Медведково;Широкая ул.;д.30,район Северное Медведково,Широкая ул.,д.30,"55.885963,37.678460",80.5,13903000,172708,55.885963000000004,37.67846,1
Москва;район Чертаново Южное;Кировоградский проезд;д.3К2,район Чертаново Южное,Кировоградский проезд,д.3К2,"55.604503,37.593974",99.3,15700000,158106,55.604503,37.593973999999996,1
Москва;район Митино;ул. Барышиха;д.13,район Митино,ул. Барышиха,д.13,"55.842641,37.351878",110.0,19500000,177272,55.842641,37.351878,1
Москва;район Дорогомилово;Студенческая ул.;д.31,район Дорогомилово,Студенческая ул.,д.31,"55.740218,37.543821",113.2,23500000,207597,55.740218000000006,37.543821,1
Москва;район Можайский;ул. Багрицкого;д.10к4,район Можайский,ул. Багрицкого,д.10к4,"55.723470,37.433184",126.4,23747000,187871,55.72346999999999,37.433184000000004,1
Москва;район Хорошевский;ул. Гризодубовой;д.1К3,район Хорошевский,ул. Гризодубовой,д.1К3,"55.781732,37.532601",95.3,24500000,257082,55.781732,37.532601,1
Москва;район Хорошевский;Ходынский бул.;д.19,район Хорошевский,Ходынский бул.,д.19,"55.788581,37.520734",120.0,36000000,300000,55.78858100000001,37.520734000000004,1
Москва;район Тверской;Трехпрудный пер.;д.10/2,район Тверской,Трехпрудный пер.,д.10/2,"55.765407,37.597522",61.5,36000000,585365,55.765406999999996,37.597522,1
Москва;район Тимирязевский;Астрадамский проезд;д.4Ак2,район Тимирязевский,Астрадамский проезд,д.4Ак2,"55.811295,37.561787",125.0,36000000,288000,55.811294999999994,37.561787,1
Москва;район Раменки;Ломоносовский просп.;д.29к1,район Раменки,Ломоносовский просп.,д.29к1,"55.703611,37.516467",100.0,35700000,357000,55.703610999999995,37.516467,1
Москва;район Очаково-Матвеевское;Староволынская ул.;д.12к4,район Очаково-Матвеевское,Староволынская ул.,д.12к4,"55.715525,37.477103",170.0,36500000,214705,55.715525,37.477103,1
Москва;район Строгино;ул. Маршала Катукова;д.24к3,район Строгино,ул. Маршала Катукова,д.24к3,"55.804450,37.413224",110.0,36500000,331818,55.80445,37.413224,1
Москва;район Измайлово;Первомайская ул.;д.42,район Измайлово,Первомайская ул.,д.42,"55.792265,37.787111",144.0,38000000,263888,55.792265,37.787110999999996,1
Москва;район Хорошевский;проезд Березовой Рощи;д.12,район Хорошевский,проезд Березовой Рощи,д.12,"55.791177,37.520411",122.5,37950000,309795,55.791177000000005,37.520410999999996,1
Москва;район Даниловский;ул. Серпуховский Вал;д.21к2,район Даниловский,ул. Серпуховский Вал,д.21к2,"55.710961,37.609227",113.0,38000000,336283,55.710961,37.609227000000004,1
Москва;район Тропарево-Никулино;просп. Вернадского;д.92,район Тропарево-Никулино,просп. Вернадского,д.92,"55.655163,37.473150",95.0,38400000,404210,55.655163,37.47315,1
Москва;район Басманный;Большой Харитоньевский пер.;д.16-18,район Басманный,Большой Харитоньевский пер.,д.16-18,"55.765205,37.647486",90.0,38500000,427777,55.765205,37.647486,1
Москва;район Донской;ул. Орджоникидзе;д.1,район Донской,ул. Орджоникидзе,д.1,"55.710809,37.605023",95.0,38900000,409473,55.710809,37.605022999999996,1
Москва;район Тверской;пер. Брюсов;д.8-10С1,район Тверской,пер. Брюсов,д.8-10С1,"55.759496,37.608868",67.4,38900000,577151,55.759496,37.608868,1
Москва;район Пресненский;ул. Спиридоновка;д.22/2,район Пресненский,ул. Спиридоновка,д.22/2,"55.761492,37.592976",68.0,39000000,573529,55.761492000000004,37.592976,1
Москва;район Раменки;Ломоносовский просп.;д.29к1,район Раменки,Ломоносовский просп.,д.29к1,"55.703611,37.516467",90.0,39000000,433333,55.703610999999995,37.516467,1
Москва;район Беговой;ул. 3-я Ямского Поля;д.9,район Беговой,ул. 3-я Ямского Поля,д.9,"55.781626,37.580894",90.0,38990000,433222,55.781626,37.580894,1
Москва;район Беговой;ул. 3-я Ямского Поля;д.9,район Беговой,ул. 3-я Ямского Поля,д.9,"55.781626,37.580894",101.5,39500000,389162,55.781626,37.580894,1
Москва;район Черемушки;Новочеремушкинская ул.;д.44К3,район Черемушки,Новочеремушкинская ул.,д.44К3,"55.673818,37.565174",136.9,40000000,292184,55.673818000000004,37.565174,1
Москва;район Щукино;Авиационная ул.;д.79К1,район Щукино,Авиационная ул.,д.79К1,"55.806504,37.449866",118.0,40000000,338983,55.806504000000004,37.449866,1
Москва;район Щукино;Авиационная ул.;д.79К1,район Щукино,Авиационная ул.,д.79К1,"55.806504,37.449866",118.0,40000000,338983,55.806504000000004,37.449866,1
Москва;район Пресненский;Краснопресненская наб.;д.2/1,район Пресненский,Краснопресненская наб.,д.2/1,"55.754593,37.568920",95.0,40963260,431192,55.75459300000001,37.56892,1
Москва;район Хорошево-Мневники;просп. Маршала Жукова;д.78,район Хорошево-Мневники,просп. Маршала Жукова,д.78,"55.780846,37.449147",150.0,41000000,273333,55.780846,37.449146999999996,1
Москва;район Раменки;Мичуринский просп.;д.39,район Раменки,Мичуринский просп.,д.39,"55.691871,37.503019",101.7,41500000,408062,55.691871,37.503019,1
Москва;район Пресненский;ул. Сергея Макеева;д.9к3,район Пресненский,ул. Сергея Макеева,д.9к3,"55.762100,37.550064",114.6,41500000,362129,55.7621,37.550064,1
Москва;район Донской;ул. Орджоникидзе;д.1,район Донской,ул. Орджоникидзе,д.1,"55.710809,37.605023",94.0,42000000,446808,55.710809,37.605022999999996,1
Москва;район Ломоносовский;Нахимовский просп.;д.73,район Ломоносовский,Нахимовский просп.,д.73,"55.682453,37.552373",95.0,23000000,242105,55.682453,37.552372999999996,1
Москва;район Филевский парк;Береговой проезд;д.5к3,район Филевский парк,Береговой проезд,д.5к3,"55.755434,37.507753",85.0,23500000,276470,55.755433999999994,37.507753,1
Москва;район Тропарево-Никулино;Никулинская ул.;д.27,район Тропарево-Никулино,Никулинская ул.,д.27,"55.668823,37.450351",118.0,23900000,202542,55.668822999999996,37.450351,1
Москва;район Хорошево-Мневники;просп. Маршала Жукова;д.37К2,район Хорошево-Мневники,просп. Маршала Жукова,д.37К2,"55.774517,37.473006",66.0,23950000,362878,55.774517,37.473006,1
Москва;район Проспект Вернадского;ул. Удальцова;д.3К14,район Проспект Вернадского,ул. Удальцова,д.3К14,"55.672280,37.508643",79.2,24300000,306818,55.67228000000001,37.508643,1
Москва;район Кунцево;Рублевское ш.;д.101,район Кунцево,Рублевское ш.,д.101,"55.743512,37.422099",91.6,24500000,267438,55.743512,37.422098999999996,1
Москва;район Алексеевский;Маломосковская ул.;д.14,район Алексеевский,Маломосковская ул.,д.14,"55.812752,37.647549",101.4,24843000,245000,55.812752,37.647549,1
Москва;район Ломоносовский;ул. Кравченко;д.12,район Ломоносовский,ул. Кравченко,д.12,"55.678621,37.517015",80.6,25000000,310173,55.678621,37.517015,1
Москва;район Даниловский;3-й Павелецкий проезд;д.3,район Даниловский,3-й Павелецкий проезд,д.3,"55.710945,37.643821",116.3,25400000,218400,55.710944999999995,37.643821,1
Москва;район Хамовники;Большая Пироговская ул.;д.37-43ка,район Хамовники,Большая Пироговская ул.,д.37-43ка,"55.728738,37.564581",60.2,26000000,431893,55.728738,37.564581,1
Москва;район Дорогомилово;ул. 1812 года;д.2,район Дорогомилово,ул. 1812 года,д.2,"55.735809,37.525028",76.5,26000000,340091,55.735808999999996,37.525028000000006,1
Москва;район Обручевский;Ленинский просп.;д.111к1,район Обручевский,Ленинский просп.,д.111к1,"55.661328,37.509343",142.0,26450000,186267,55.661328000000005,37.509343,1
Москва;район Аэропорт;Кочновский проезд;д.4к2,район Аэропорт,Кочновский проезд,д.4к2,"55.806530,37.545995",100.0,26900000,269000,55.80653,37.545995,1
Москва;район Хорошево-Мневники;ул. Маршала Тухачевского;д.49,район Хорошево-Мневники,ул. Маршала Тухачевского,д.49,"55.785037,37.464221",95.0,26700000,281052,55.785037,37.464221,1
Москва;район Ломоносовский;Нахимовский просп.;д.73,район Ломоносовский,Нахимовский просп.,д.73,"55.682453,37.552373",112.0,27500000,245535,55.682453,37.552372999999996,1
Москва;район Аэропорт;Ленинградский просп.;д.76К1,район Аэропорт,Ленинградский просп.,д.76К1,"55.806100,37.515569",90.2,28000000,310421,55.8061,37.515569,1
Москва;район Южнопортовый;ул. 1-я Машиностроения;д.10,район Южнопортовый,ул. 1-я Машиностроения,д.10,"55.714191,37.670914",104.0,28000000,269230,55.71419100000001,37.670914,1
Москва;район Хорошевский;проезд Березовой Рощи;д.12,район Хорошевский,проезд Березовой Рощи,д.12,"55.791177,37.520411",82.0,28000000,341463,55.791177000000005,37.520410999999996,1
Москва;район Дорогомилово;Большая Дорогомиловская ул.;д.7,район Дорогомилово,Большая Дорогомиловская ул.,д.7,"55.746061,37.557242",113.0,28000000,247787,55.746061,37.557241999999995,1
Москва;район Хамовники;Комсомольский просп.;д.19,район Хамовники,Комсомольский просп.,д.19,"55.728859,37.585538",60.0,29000000,483333,55.728859,37.585538,1
Москва;район Пресненский;Ходынская ул.;д.2,район Пресненский,Ходынская ул.,д.2,"55.770806,37.564212",90.0,29300000,325555,55.77080600000001,37.564212,1
Москва;район Тверской;Большой Каретный пер.;д.17С2,район Тверской,Большой Каретный пер.,д.17С2,"55.772137,37.614913",88.0,29800000,338636,55.772137,37.614913,1
Москва;район Красносельский;Садовая-Спасская ул.;д.21/1,район Красносельский,Садовая-Спасская ул.,д.21/1,"55.769423,37.649292",80.7,29800000,369268,55.769422999999996,37.649291999999996,1
Москва;район Ломоносовский;Нахимовский просп.;д.73,район Ломоносовский,Нахимовский просп.,д.73,"55.682453,37.552373",115.0,30000000,260869,55.682453,37.552372999999996,1
Москва;район Савеловский;ул. Мишина;д.14,район Савеловский,ул. Мишина,д.14,"55.794406,37.566198",103.3,30000000,290416,55.794406,37.566198,1
Москва;район Бирюлево Западное;Булатниковская ул.;д.3К1,район Бирюлево Западное,Булатниковская ул.,д.3К1,"55.579169,37.656990",33.0,5180000,156969,55.57916899999999,37.65699,1
Москва;район Митино;Муравская ул.;д.38к1,район Митино,Муравская ул.,д.38к1,"55.864283,37.372404",36.2,5150000,142265,55.86428299999999,37.372403999999996,1
Москва;Зеленоград;район Крюково;просп. Георгиевский;д.37к1,район Крюково,просп. Георгиевский,д.37к1,"55.964271,37.151506",40.2,5209920,129599,55.964271,37.151506,1
Москва;Сосенское поселение;район Сосенское;Испанские кварталы ЖК;д.9к3,район Сосенское,Испанские кварталы ЖК,д.9к3,"55.591796,37.454298",34.4,5200000,151162,55.591795999999995,37.454298,1
Москва;район Некрасовка;ул. Лавриненко;д.5,район Некрасовка,ул. Лавриненко,д.5,"55.701587,37.946598",37.0,5209100,140786,55.701586999999996,37.946598,1
Москва;район Молжаниновский;Синявинская ул.;д.11к11,район Молжаниновский,Синявинская ул.,д.11к11,"55.947510,37.348743",38.0,5200000,136842,55.94751,37.348743,1
Москва;район Восточное Измайлово;12-я Парковая ул.;д.5,район Восточное Измайлово,12-я Парковая ул.,д.5,"55.789644,37.810045",32.8,5215200,159000,55.789643999999996,37.810045,1
Москва;район Нагатино-Садовники;Нагатинская наб.;д.20К2,район Нагатино-Садовники,Нагатинская наб.,д.20К2,"55.681443,37.655499",22.0,5200000,236363,55.681443,37.655499,1
Москва;район Некрасовка;ул. Лавриненко;д.5,район Некрасовка,ул. Лавриненко,д.5,"55.701587,37.946598",37.3,5209700,139670,55.701586999999996,37.946598,1
Москва;район Некрасовка;ул. Лавриненко;д.5,район Некрасовка,ул. Лавриненко,д.5,"55.701587,37.946598",37.0,5209120,140787,55.701586999999996,37.946598,1
Москва;район Московский;Родниковая ул.,unknown,Родниковая ул., 7с145,"55.632625,37.415342",39.5,5206800,131817,55.632625,37.415341999999995,1
Москва;район Бирюлево Восточное;Загорьевская ул.;д.3К1,район Бирюлево Восточное,Загорьевская ул.,д.3К1,"55.581378,37.675343",38.6,5200000,134715,55.581378,37.675343,1
Москва;район Некрасовка;Люберецкие Поля мкр;12-й кв-л;д.к9,Люберецкие Поля мкр,12-й кв-л,д.к9,"55.707325,37.935063",41.1,5281539,128504,55.707325,37.935063,1
Москва;район Некрасовка;Люберецкие Поля мкр;13-й кв-л;д.к6В,Люберецкие Поля мкр,13-й кв-л,д.к6В,"55.702213,37.949851",39.5,5258750,133132,55.702213,37.949851,1
Москва;район Печатники;ул. Полбина;д.66,район Печатники,ул. Полбина,д.66,"55.670991,37.723340",35.0,5300000,151428,55.670991,37.72334,1
Москва;Сосенское поселение;район Сосенское;бул. Веласкеса;д.5к5,район Сосенское,бул. Веласкеса,д.5к5,"55.594107,37.458166",35.0,5300000,151428,55.594106999999994,37.458166,1
Москва;район Люблино;Цимлянская ул.;д.3к1,район Люблино,Цимлянская ул.,д.3к1,"55.669795,37.770897",37.5,5302500,141400,55.66979499999999,37.770897,1
Москва;район Лосиноостровский;Минусинская ул.;д.16,район Лосиноостровский,Минусинская ул.,д.16,"55.875425,37.691333",30.0,5300000,176666,55.875425,37.691333,1
Москва;пос. Коммунарка;район Сосенское;бул. Скандинавский;д.4к2,район Сосенское,бул. Скандинавский,д.4к2,"55.566679,37.495923",38.0,5300000,139473,55.566679,37.495923,1
Москва;район Дмитровский;Дмитровское ш.;д.107Ак1,район Дмитровский,Дмитровское ш.,д.107Ак1,"55.880687,37.541351",40.1,5380887,134186,55.880687,37.541351,1
Москва;Сосенское поселение;район Сосенское;ул. Александры Монаховой;д.96к1,район Сосенское,ул. Александры Монаховой,д.96к1,"55.546878,37.480040",43.5,5398350,124100,55.546878,37.48004,1
Москва;район Рязанский;2-й Грайвороновский проезд,unknown,2-й Грайвороновский пр-д, 1,"55.726641,37.748551",29.3,5399990,184300,55.726641,37.748551,1
Москва;Сосенское поселение;район Сосенское;ул. Александры Монаховой;д.96к1,район Сосенское,ул. Александры Монаховой,д.96к1,"55.545752,37.484460",38.3,5369660,140200,55.545752,37.48446,1
Москва;район Некрасовка;ул. Лавриненко;д.5,район Некрасовка,ул. Лавриненко,д.5,"55.701587,37.946598",38.4,5362400,139645,55.701586999999996,37.946598,1
Москва;Сосенское поселение;район Сосенское;ул. Василия Ощепкова;д.4,район Сосенское,ул. Василия Ощепкова,д.4,"55.553455,37.464200",33.0,5380000,163030,55.55345500000001,37.4642,1
Москва;район Пресненский;Тишинская пл.;д.6,район Пресненский,Тишинская пл.,д.6,"55.770714,37.584245",71.0,29900000,421126,55.770714,37.584245,1
Москва;район Пресненский;2-я Черногрязская ул.;д.6к4,район Пресненский,2-я Черногрязская ул.,д.6к4,"55.761629,37.548151",75.0,30500000,406666,55.761629000000006,37.548151000000004,1
Москва;район Хорошевский;Ходынский бул.;д.5к3,район Хорошевский,Ходынский бул.,д.5к3,"55.783818,37.533867",94.0,31500000,335106,55.783818000000004,37.533867,1
Москва;район Очаково-Матвеевское;Нежинская ул.;д.1к4,район Очаково-Матвеевское,Нежинская ул.,д.1к4,"55.718248,37.477175",82.0,31600000,385365,55.718247999999996,37.477175,1
Москва;район Пресненский;1-й Красногвардейский проезд;д.21с1,район Пресненский,1-й Красногвардейский проезд,д.21с1,"55.750028,37.534397",65.0,32000000,492307,55.750028,37.534397,1
Москва;район Красносельский;Милютинский пер.;д.11,район Красносельский,Милютинский пер.,д.11,"55.764369,37.631541",70.0,32000000,457142,55.764368999999995,37.631541,1
Москва;район Пресненский;1-й Красногвардейский проезд;д.21с1,район Пресненский,1-й Красногвардейский проезд,д.21с1,"55.750028,37.534397",65.0,32000000,492307,55.750028,37.534397,1
Москва;район Хорошево-Мневники;просп. Маршала Жукова;д.76к2,район Хорошево-Мневники,просп. Маршала Жукова,д.76к2,"55.781160,37.451061",96.0,32770608,341360,55.78116,37.451060999999996,1
Москва;район Хорошево-Мневники;просп. Маршала Жукова;д.76к2,район Хорошево-Мневники,просп. Маршала Жукова,д.76к2,"55.781160,37.451061",94.9,33000000,347734,55.78116,37.451060999999996,1
Москва;район Раменки;Мосфильмовская ул.;д.88к4с1,район Раменки,Мосфильмовская ул.,д.88к4с1,"55.703185,37.491548",83.2,33000000,396634,55.703185,37.491548,1
Москва;район Хамовники;Малый Левшинский пер.;д.10,район Хамовники,Малый Левшинский пер.,д.10,"55.741774,37.590282",65.0,33900000,521538,55.741774,37.590282,1
Москва;район Хорошевский;ул. Гризодубовой;д.2,район Хорошевский,ул. Гризодубовой,д.2,"55.782572,37.531936",102.0,33900000,332352,55.782571999999995,37.531936,1
Москва;район Дорогомилово;Большая Дорогомиловская ул.;д.4,район Дорогомилово,Большая Дорогомиловская ул.,д.4,"55.745990,37.570680",67.0,34000000,507462,55.74599,37.570679999999996,1
Москва;район Беговой;ул. 3-я Ямского Поля;д.9,район Беговой,ул. 3-я Ямского Поля,д.9,"55.781626,37.580894",104.7,34990000,334192,55.781626,37.580894,1
Москва;район Пресненский;ул. Сергея Макеева;д.9к1,район Пресненский,ул. Сергея Макеева,д.9к1,"55.760915,37.550208",80.0,35000000,437500,55.760915000000004,37.550208000000005,1
Москва;район Беговой;Верхняя ул.;д.34С20,район Беговой,Верхняя ул.,д.34С20,"55.779221,37.575908",83.0,35250000,424698,55.779221,37.575908,1
Москва;район Пресненский;1-й Красногвардейский проезд;д.вл17-18,район Пресненский,1-й Красногвардейский проезд,д.вл17-18,"55.751543,37.534056",58.1,35000000,602409,55.751543000000005,37.534056,1
Москва;район Раменки;Мосфильмовская ул.;д.88к2с4,район Раменки,Мосфильмовская ул.,д.88к2с4,"55.704093,37.493156",85.0,35500000,417647,55.70409300000001,37.493156,1
Москва;район Даниловский;ул. Серпуховский Вал;д.21к3,район Даниловский,ул. Серпуховский Вал,д.21к3,"55.710038,37.608940",80.0,35400000,442500,55.710038,37.608940000000004,1
Москва;район Красносельский;пер. Даев;д.19,район Красносельский,пер. Даев,д.19,"55.770208,37.638036",84.9,37382000,440306,55.770208,37.638036,1
Москва;район Очаково-Матвеевское;Староволынская ул.;д.15к2,район Очаково-Матвеевское,Староволынская ул.,д.15к2,"55.713725,37.479061",80.0,38000000,475000,55.713725,37.479061,1
Москва;район Останкинский;ул. Академика Королева;д.10,район Останкинский,ул. Академика Королева,д.10,"55.822822,37.620106",92.0,38000000,413043,55.822821999999995,37.620106,1
Москва;район Таганский;Пестовский пер.;д.5,район Таганский,Пестовский пер.,д.5,"55.745676,37.659317",68.6,39000000,568513,55.745676,37.659317,1
Москва;район Крылатское;Крылатская ул.;д.45К1,район Крылатское,Крылатская ул.,д.45К1,"55.770583,37.397404",86.0,39500000,459302,55.770582999999995,37.397403999999995,1
Москва;район Раменки;ул. Пудовкина;д.7Б,район Раменки,ул. Пудовкина,д.7Б,"55.726918,37.528307",85.0,40000000,470588,55.726918000000005,37.528307,1
Москва;район Ломоносовский;ул. Архитектора Власова;д.8,район Ломоносовский,ул. Архитектора Власова,д.8,"55.678164,37.548699",91.0,26000000,285714,55.678164,37.548699,1
Москва;район Дорогомилово;Кутузовский просп.;д.4/2,район Дорогомилово,Кутузовский просп.,д.4/2,"55.750727,37.562272",65.0,30000000,461538,55.750727000000005,37.562272,1
Москва;район Раменки;Мосфильмовская ул.;д.88к2с5,район Раменки,Мосфильмовская ул.,д.88к2с5,"55.704935,37.492105",80.0,31800000,397500,55.704935,37.492105,1
Москва;район Раменки;Мосфильмовская ул.;д.88к4с1,район Раменки,Мосфильмовская ул.,д.88к4с1,"55.703185,37.491548",87.0,33000000,379310,55.703185,37.491548,1
Москва;район Пресненский;2-я Черногрязская ул.;д.6к3,район Пресненский,2-я Черногрязская ул.,д.6к3,"55.762247,37.549040",72.0,33500000,465277,55.762246999999995,37.549040000000005,1
Москва;район Пресненский;ул. Сергея Макеева;д.9к1,район Пресненский,ул. Сергея Макеева,д.9к1,"55.760915,37.550208",77.0,35500000,461038,55.760915000000004,37.550208000000005,1
Москва;район Раменки;Ломоносовский просп.;д.25к5,район Раменки,Ломоносовский просп.,д.25к5,"55.692008,37.530939",115.0,47900000,416521,55.692007999999994,37.530939000000004,1
Москва;район Басманный;Большой Казенный пер.;д.1/2С1,район Басманный,Большой Казенный пер.,д.1/2С1,"55.759912,37.653110",172.5,50416320,292268,55.759912,37.65311,1
Москва;район Пресненский;наб. Пресненская;д.6с2,район Пресненский,наб. Пресненская,д.6с2,"55.748143,37.540488",152.0,68311000,449414,55.748143000000006,37.540488,1
Москва;район Очаково-Матвеевское;Староволынская ул.;д.15к2,район Очаково-Матвеевское,Староволынская ул.,д.15к2,"55.713725,37.479061",160.0,85000000,531250,55.713725,37.479061,1
Москва;район Некрасовка;Люберецкие Поля мкр;13-й кв-л;д.к6В,Люберецкие Поля мкр,13-й кв-л,д.к6В,"55.702242,37.949913",56.5,5997050,106142,55.702242000000005,37.949913,1
Москва;район Бирюлево Западное;Булатниковский проезд;д.10к3,район Бирюлево Западное,Булатниковский проезд,д.10к3,"55.588735,37.654763",46.0,6350000,138043,55.588735,37.654763,1
Москва;район Некрасовка;ул. Вертолетчиков;д.4к7,район Некрасовка,ул. Вертолетчиков,д.4к7,"55.703951,37.946886",55.8,6475200,116043,55.703951,37.946886,1
Москва;район Можайский;Беловежская ул.;д.39К4,район Можайский,Беловежская ул.,д.39К4,"55.711600,37.395697",52.0,8300000,159615,55.7116,37.395697,1
Москва;пос. Коммунарка;район Сосенское;ул. Сосенский Стан;д.17,район Сосенское,ул. Сосенский Стан,д.17,"55.565137,37.476932",58.1,9600000,165232,55.565137,37.476932,1
